VehicleID,EngineSize,Cylinders,FuelType,Weight,DriveType,CityMPG,HighwayMPG,CombinedMPG,PetrolConsumptionL_100km
8975,2.7,4,Petrol,5256,Front-wheel Drive,23,25,23,10.96
8976,3.2,4,Petrol,4006,Front-wheel Drive,16,33,23,10.6
8977,2.3,4,Petrol,4374,Front-wheel Drive,21,28,24,10.07
8978,3.9,6,Hybrid,3751,Rear-wheel Drive,33,45,38,5.16
8979,3.6,4,Petrol,4157,Rear-wheel Drive,28,36,31,7.07
8980,2.3,4,Petrol,5271,Front-wheel Drive,17,26,21,11.38
8981,4.0,8,Petrol,4220,Front-wheel Drive,13,28,19,12.0
8982,3.6,6,Petrol,3344,Rear-wheel Drive,31,34,32,7.75
8983,3.5,4,Diesel,4563,Front-wheel Drive,26,29,27,8.62
8984,3.2,6,Petrol,3980,All-wheel Drive,11,33,20,11.46
8985,1.0,8,Diesel,2060,All-wheel Drive,32,35,33,7.19
8986,3.8,3,Diesel,3194,All-wheel Drive,31,48,38,5.31
8987,2.5,6,Petrol,5944,Front-wheel Drive,22,49,34,6.11
8988,4.8,4,Petrol,5218,All-wheel Drive,30,21,25,9.21
8989,4.3,5,Petrol,5413,Front-wheel Drive,16,48,30,7.64
8990,3.4,4,Petrol,3891,Front-wheel Drive,27,23,25,9.27
8991,2.0,5,Petrol,3152,Rear-wheel Drive,19,40,28,8.27
8992,1.8,3,Diesel,4706,Rear-wheel Drive,13,34,22,9.26
8993,2.4,6,Petrol,3074,All-wheel Drive,30,30,30,7.97
8994,2.9,3,Petrol,3599,Front-wheel Drive,17,40,27,9.34
8995,2.2,4,Petrol,5646,Rear-wheel Drive,31,30,30,7.41
8996,3.1,4,Diesel,5356,Front-wheel Drive,31,48,38,6.28
8997,1.7,6,Petrol,3938,Rear-wheel Drive,30,42,35,7.29
8998,4.9,4,Petrol,5626,Rear-wheel Drive,22,45,32,7.06
8999,1.4,4,Diesel,3605,All-wheel Drive,23,43,32,6.44
9000,4.7,4,Petrol,4008,All-wheel Drive,30,32,30,8.45
9001,4.7,6,Petrol,5327,All-wheel Drive,26,35,30,7.35
9002,3.1,4,Petrol,5878,Rear-wheel Drive,21,28,24,9.71
9003,3.9,6,Hybrid,3046,Rear-wheel Drive,13,40,25,8.88
9004,2.7,3,Petrol,2768,All-wheel Drive,18,21,19,11.89
9005,3.5,4,Petrol,3084,Rear-wheel Drive,24,21,22,10.27
9006,2.4,4,Hybrid,2206,All-wheel Drive,24,24,24,10.05
9007,2.2,8,Petrol,2792,All-wheel Drive,27,24,25,9.81
9008,3.3,3,Diesel,5203,All-wheel Drive,15,24,19,12.88
9009,3.0,3,Petrol,2876,Front-wheel Drive,11,33,20,11.98
9010,3.3,4,Petrol,3899,Front-wheel Drive,18,25,21,10.73
9011,2.1,5,Diesel,3024,Front-wheel Drive,14,47,28,8.04
9012,2.5,4,Hybrid,4599,All-wheel Drive,34,35,34,6.76
9013,1.3,6,Petrol,4040,All-wheel Drive,21,35,27,9.33
9014,1.2,3,Diesel,4324,Rear-wheel Drive,14,27,19,12.64
9015,2.0,4,Diesel,2758,Front-wheel Drive,21,46,32,7.38
9016,1.3,4,Petrol,3962,Rear-wheel Drive,34,24,29,8.38
9017,1.4,5,Diesel,3161,All-wheel Drive,24,32,27,8.05
9018,4.3,5,Petrol,4369,Front-wheel Drive,11,22,15,16.88
9019,1.2,4,Petrol,5600,Front-wheel Drive,20,28,23,9.83
9020,3.6,8,Petrol,3659,All-wheel Drive,32,23,27,8.49
9021,2.1,4,Diesel,4956,Rear-wheel Drive,33,47,39,5.51
9022,4.5,6,Petrol,3626,Rear-wheel Drive,28,27,27,8.09
9023,2.9,4,Diesel,4293,All-wheel Drive,26,35,30,7.54
9024,2.2,4,Petrol,3000,All-wheel Drive,27,44,34,7.11
9025,3.1,6,Petrol,3519,All-wheel Drive,19,30,23,10.29
9026,2.5,6,Diesel,2475,All-wheel Drive,14,42,26,8.47
9027,3.3,4,Diesel,5184,Rear-wheel Drive,34,38,35,5.95
9028,1.5,4,Petrol,2125,All-wheel Drive,30,29,29,7.31
9029,5.0,4,Petrol,4313,All-wheel Drive,26,46,35,7.22
9030,2.7,5,Hybrid,5312,Rear-wheel Drive,10,41,23,10.88
9031,2.4,4,Petrol,3971,Rear-wheel Drive,22,26,23,10.28
9032,3.8,6,Diesel,4185,All-wheel Drive,11,31,20,11.86
9033,2.5,4,Diesel,5317,Front-wheel Drive,26,42,33,6.54
9034,4.3,3,Diesel,3261,Front-wheel Drive,24,49,35,6.91
9035,2.8,4,Hybrid,3326,All-wheel Drive,17,27,21,10.99
9036,3.9,4,Diesel,4568,Front-wheel Drive,11,29,19,10.64
9037,1.4,4,Petrol,3069,All-wheel Drive,17,24,20,11.08
9038,4.4,4,Petrol,3396,All-wheel Drive,14,24,18,13.77
9039,3.9,6,Petrol,5942,Front-wheel Drive,26,32,28,8.89
9040,1.8,4,Petrol,5195,All-wheel Drive,13,21,16,14.64
9041,1.6,6,Hybrid,5139,Front-wheel Drive,21,31,25,9.55
9042,2.3,4,Petrol,4924,Front-wheel Drive,27,30,28,8.16
9043,4.9,8,Diesel,5509,All-wheel Drive,15,21,17,13.64
9044,2.0,8,Diesel,4549,Front-wheel Drive,14,34,23,10.13
9045,2.8,6,Diesel,3347,Front-wheel Drive,34,39,36,5.96
9046,1.1,6,Petrol,2643,Rear-wheel Drive,28,26,27,8.99
9047,2.6,4,Diesel,5432,Front-wheel Drive,14,27,19,12.89
9048,3.3,6,Petrol,3408,Rear-wheel Drive,19,22,20,12.04
9049,4.8,8,Diesel,2748,Front-wheel Drive,32,36,33,7.58
9050,3.1,3,Petrol,5796,Front-wheel Drive,34,39,36,6.52
9051,4.3,4,Hybrid,5642,Rear-wheel Drive,28,25,26,8.38
9052,3.2,4,Petrol,5736,Front-wheel Drive,13,41,25,9.47
9053,1.2,4,Petrol,2904,Front-wheel Drive,22,44,31,8.09
9054,2.3,4,Petrol,3816,Rear-wheel Drive,22,34,27,9.3
9055,3.3,4,Diesel,3617,Front-wheel Drive,26,32,28,8.83
9056,4.8,4,Diesel,2454,All-wheel Drive,27,42,33,7.29
9057,4.4,8,Petrol,3773,Front-wheel Drive,28,32,29,9.04
9058,1.9,4,Petrol,5481,All-wheel Drive,32,31,31,7.72
9059,1.9,6,Petrol,2823,All-wheel Drive,32,33,32,6.69
9060,1.8,4,Petrol,3072,All-wheel Drive,26,28,26,8.79
9061,4.7,4,Petrol,5648,Rear-wheel Drive,34,29,31,7.65
9062,4.4,4,Petrol,4748,Front-wheel Drive,12,46,27,7.69
9063,4.1,4,Diesel,2520,Front-wheel Drive,22,24,22,10.53
9064,2.6,4,Petrol,2393,All-wheel Drive,22,40,30,8.39
9065,3.0,4,Hybrid,4927,Rear-wheel Drive,12,24,17,14.5
9066,2.9,4,Petrol,4442,Front-wheel Drive,11,40,24,9.92
9067,2.0,5,Diesel,2095,Rear-wheel Drive,24,49,35,6.62
9068,3.0,4,Diesel,2084,Front-wheel Drive,12,39,24,10.09
9069,1.1,4,Petrol,3059,Rear-wheel Drive,31,25,28,8.56
9070,1.5,5,Petrol,4999,All-wheel Drive,25,31,27,8.09
9071,4.5,4,Petrol,2415,Front-wheel Drive,19,36,26,8.91
9072,4.0,4,Petrol,2594,Front-wheel Drive,29,35,31,7.8
9073,2.7,3,Petrol,3991,Rear-wheel Drive,11,37,22,8.8
9074,3.1,3,Petrol,4722,Rear-wheel Drive,24,44,33,7.06
9075,2.5,4,Petrol,2725,Front-wheel Drive,17,41,27,8.67
9076,4.0,3,Petrol,3923,Front-wheel Drive,22,25,23,10.62
9077,4.1,4,Petrol,2220,Front-wheel Drive,10,29,18,12.51
9078,4.1,5,Petrol,5901,All-wheel Drive,33,39,35,6.78
9079,3.9,3,Petrol,3342,Front-wheel Drive,11,40,24,8.78
9080,1.8,4,Diesel,2478,All-wheel Drive,18,28,22,10.42
9081,2.4,8,Diesel,4439,Front-wheel Drive,29,21,25,9.43
9082,2.9,6,Hybrid,5190,Front-wheel Drive,29,22,25,8.65
9083,2.3,4,Petrol,5659,Rear-wheel Drive,32,29,30,7.52
9084,4.0,8,Petrol,5140,Rear-wheel Drive,28,27,27,8.97
9085,2.3,4,Petrol,4492,All-wheel Drive,21,28,24,10.17
9086,1.6,3,Petrol,5165,Rear-wheel Drive,21,47,32,7.69
9087,2.6,8,Diesel,2318,All-wheel Drive,19,40,28,7.64
9088,4.9,6,Petrol,3340,All-wheel Drive,28,38,32,6.77
9089,1.9,4,Diesel,5938,Front-wheel Drive,29,20,24,9.74
9090,3.4,5,Diesel,2292,All-wheel Drive,19,47,31,7.36
9091,2.7,5,Hybrid,4813,Rear-wheel Drive,28,21,24,9.69
9092,1.3,4,Petrol,2515,All-wheel Drive,33,39,35,6.34
9093,3.0,4,Petrol,3079,All-wheel Drive,18,23,20,12.65
9094,3.8,4,Petrol,5626,Front-wheel Drive,14,35,23,9.66
9095,3.1,8,Petrol,5348,Rear-wheel Drive,12,40,24,10.19
9096,4.5,3,Hybrid,2569,Front-wheel Drive,32,44,37,7.0
9097,2.2,6,Petrol,2761,Front-wheel Drive,28,49,37,5.91
9098,1.3,3,Petrol,2143,Front-wheel Drive,31,31,31,8.3
9099,4.7,4,Petrol,2308,All-wheel Drive,13,21,16,15.59
9100,2.5,5,Petrol,2017,Front-wheel Drive,32,34,32,7.17
9101,3.3,5,Petrol,4872,Rear-wheel Drive,23,37,29,8.34
9102,4.2,3,Petrol,3374,All-wheel Drive,15,35,24,9.42
9103,2.3,4,Diesel,3189,All-wheel Drive,22,40,30,8.54
9104,3.9,4,Hybrid,4938,Rear-wheel Drive,16,31,22,9.78
9105,1.5,3,Petrol,3567,Rear-wheel Drive,21,37,28,7.92
9106,2.2,4,Petrol,3135,Rear-wheel Drive,29,33,30,8.27
9107,1.6,5,Petrol,4272,All-wheel Drive,23,45,32,7.69
9108,4.2,4,Diesel,5858,Rear-wheel Drive,22,40,30,7.91
9109,1.9,4,Petrol,2851,Rear-wheel Drive,20,31,24,10.27
9110,3.9,4,Hybrid,3839,All-wheel Drive,15,24,19,11.42
9111,4.8,8,Petrol,5145,All-wheel Drive,16,42,27,9.14
9112,3.1,3,Petrol,2153,Front-wheel Drive,19,23,20,11.9
9113,3.2,5,Petrol,2109,All-wheel Drive,33,37,34,7.3
9114,2.8,3,Hybrid,2337,All-wheel Drive,24,43,32,7.16
9115,2.3,3,Petrol,3964,Front-wheel Drive,18,49,31,8.19
9116,2.9,4,Petrol,2506,All-wheel Drive,12,36,22,11.17
9117,3.4,4,Petrol,4220,Front-wheel Drive,14,35,23,10.14
9118,4.9,6,Petrol,5065,Rear-wheel Drive,19,29,23,9.94
9119,4.8,4,Petrol,3806,Rear-wheel Drive,24,36,29,8.19
9120,4.4,5,Diesel,5217,Front-wheel Drive,12,31,20,11.26
9121,4.6,4,Hybrid,2798,Front-wheel Drive,30,31,30,7.69
9122,2.9,4,Hybrid,4446,Rear-wheel Drive,27,46,35,7.3
9123,3.6,4,Petrol,4149,All-wheel Drive,12,47,27,8.35
9124,4.6,6,Petrol,2988,Rear-wheel Drive,16,42,27,8.2
9125,2.6,6,Petrol,4025,All-wheel Drive,33,23,28,9.14
9126,4.8,6,Petrol,5598,Rear-wheel Drive,30,22,26,9.25
9127,2.7,4,Diesel,3272,Rear-wheel Drive,23,20,21,11.38
9128,3.4,6,Petrol,5648,Front-wheel Drive,25,31,27,8.79
9129,3.8,4,Diesel,2484,Rear-wheel Drive,28,48,37,5.95
9130,4.8,6,Diesel,5432,Front-wheel Drive,13,27,19,13.16
9131,2.0,8,Petrol,4042,Front-wheel Drive,12,27,18,12.92
9132,4.0,3,Diesel,4006,All-wheel Drive,12,31,20,10.72
9133,3.1,4,Petrol,2173,Rear-wheel Drive,18,23,20,11.53
9134,2.1,5,Petrol,3866,All-wheel Drive,13,35,22,11.42
9135,4.1,6,Petrol,3381,All-wheel Drive,31,21,26,8.99
9136,3.2,4,Hybrid,4959,Front-wheel Drive,28,23,25,10.07
9137,3.6,8,Petrol,3462,Front-wheel Drive,33,42,37,6.44
9138,2.3,5,Diesel,3053,All-wheel Drive,20,23,21,10.92
9139,2.9,4,Diesel,5548,Rear-wheel Drive,24,48,34,6.57
9140,3.5,3,Diesel,4600,All-wheel Drive,13,30,20,12.29
9141,2.6,6,Diesel,2066,Rear-wheel Drive,17,46,30,8.15
9142,1.8,3,Petrol,2487,All-wheel Drive,11,22,15,15.07
9143,4.8,4,Diesel,2784,All-wheel Drive,34,29,31,7.95
9144,3.0,4,Petrol,3561,Front-wheel Drive,27,31,28,8.27
9145,3.9,5,Petrol,3141,All-wheel Drive,12,36,22,10.58
9146,2.6,5,Petrol,4888,Rear-wheel Drive,12,28,19,13.16
9147,2.4,4,Petrol,2720,Rear-wheel Drive,30,40,34,7.92
9148,2.6,6,Hybrid,3380,Rear-wheel Drive,28,21,24,9.43
9149,2.6,8,Petrol,2247,All-wheel Drive,21,41,30,6.76
9150,3.2,4,Petrol,3983,Front-wheel Drive,33,37,34,7.0
9151,3.2,6,Petrol,5166,Front-wheel Drive,23,31,26,9.58
9152,3.0,8,Petrol,5385,Rear-wheel Drive,32,25,28,8.28
9153,1.5,5,Petrol,3630,All-wheel Drive,22,44,31,7.28
9154,3.0,5,Petrol,4506,Rear-wheel Drive,25,37,30,7.33
9155,1.7,4,Hybrid,5173,Front-wheel Drive,26,32,28,8.43
9156,1.5,4,Petrol,2725,Rear-wheel Drive,31,34,32,6.64
9157,4.7,4,Petrol,5053,All-wheel Drive,27,20,23,10.06
9158,3.4,6,Petrol,5202,Rear-wheel Drive,22,42,31,7.42
9159,3.6,8,Petrol,4423,Front-wheel Drive,33,27,30,8.1
9160,2.6,3,Hybrid,2893,Front-wheel Drive,22,37,28,8.82
9161,4.6,3,Petrol,4928,Rear-wheel Drive,17,39,26,8.83
9162,3.6,3,Petrol,5483,All-wheel Drive,16,43,28,7.8
9163,4.1,6,Petrol,4527,Rear-wheel Drive,17,31,23,9.58
9164,2.5,4,Diesel,4691,Front-wheel Drive,26,49,36,6.99
9165,4.8,5,Petrol,4983,Front-wheel Drive,33,39,35,7.46
9166,4.3,4,Petrol,4149,Front-wheel Drive,10,31,19,11.77
9167,4.4,4,Petrol,3994,Rear-wheel Drive,12,44,26,9.99
9168,1.7,4,Hybrid,2056,Rear-wheel Drive,13,20,16,15.64
9169,2.1,6,Diesel,5264,Rear-wheel Drive,28,29,28,7.98
9170,2.1,4,Petrol,2430,Front-wheel Drive,11,48,27,8.63
9171,2.1,8,Diesel,4814,Rear-wheel Drive,20,42,29,8.48
9172,4.4,4,Petrol,4511,Front-wheel Drive,20,38,28,8.38
9173,1.1,4,Petrol,2161,Front-wheel Drive,28,46,36,6.34
9174,1.3,4,Petrol,3964,Front-wheel Drive,34,47,39,6.58
9175,2.1,8,Diesel,4079,All-wheel Drive,11,45,26,9.42
9176,1.8,6,Petrol,3195,All-wheel Drive,14,46,28,7.96
9177,1.9,3,Diesel,3005,Front-wheel Drive,28,46,36,6.81
9178,4.2,6,Petrol,4144,Rear-wheel Drive,18,38,27,8.87
9179,3.3,4,Diesel,2138,Rear-wheel Drive,16,30,22,10.62
9180,1.0,4,Petrol,4339,Front-wheel Drive,21,42,30,7.62
9181,2.7,4,Petrol,2140,All-wheel Drive,28,41,33,6.65
9182,2.6,6,Petrol,3336,Front-wheel Drive,27,22,24,9.67
9183,1.5,3,Petrol,5027,Rear-wheel Drive,27,49,36,6.28
9184,3.7,4,Petrol,3688,Rear-wheel Drive,30,33,31,7.86
9185,3.8,4,Petrol,2197,Rear-wheel Drive,18,37,26,9.7
9186,3.9,4,Hybrid,3444,All-wheel Drive,11,46,26,8.86
9187,3.9,4,Petrol,3881,Rear-wheel Drive,11,46,26,9.19
9188,1.0,3,Petrol,4179,Front-wheel Drive,24,25,24,9.35
9189,4.8,4,Petrol,4412,All-wheel Drive,33,45,38,6.15
9190,4.3,8,Petrol,2537,Front-wheel Drive,25,42,32,7.7
9191,4.6,4,Petrol,5537,All-wheel Drive,23,28,25,9.34
9192,1.1,4,Diesel,3292,All-wheel Drive,28,44,35,6.55
9193,4.7,4,Petrol,4119,Rear-wheel Drive,24,28,25,9.23
9194,4.2,4,Diesel,2302,Rear-wheel Drive,12,46,27,8.88
9195,4.3,6,Petrol,4428,All-wheel Drive,15,45,28,8.36
9196,1.4,4,Hybrid,5488,Front-wheel Drive,15,36,24,9.38
9197,4.0,6,Petrol,4026,Rear-wheel Drive,31,23,27,9.25
9198,4.8,6,Petrol,5279,All-wheel Drive,30,23,26,8.75
9199,3.7,6,Petrol,3193,Front-wheel Drive,29,45,36,7.16
9200,3.3,3,Hybrid,5814,Rear-wheel Drive,18,43,29,7.51
9201,4.8,3,Diesel,4943,All-wheel Drive,20,38,28,9.43
9202,2.8,4,Petrol,4334,Front-wheel Drive,13,35,22,11.33
9203,3.4,6,Petrol,2167,Front-wheel Drive,23,49,34,6.36
9204,2.9,4,Hybrid,2214,Front-wheel Drive,22,36,28,8.42
9205,4.7,4,Petrol,3139,All-wheel Drive,24,22,23,10.27
9206,1.3,3,Petrol,2143,Front-wheel Drive,26,41,32,6.99
9207,3.0,5,Diesel,5383,Front-wheel Drive,17,26,21,11.85
9208,3.7,6,Diesel,4377,All-wheel Drive,20,44,30,8.27
9209,4.2,4,Diesel,5619,Front-wheel Drive,33,24,28,8.88
9210,3.3,3,Hybrid,5294,All-wheel Drive,20,40,29,8.55
9211,4.6,4,Petrol,4283,All-wheel Drive,25,22,23,9.93
9212,4.8,4,Petrol,3887,All-wheel Drive,12,31,20,11.94
9213,1.3,6,Diesel,2468,Front-wheel Drive,34,38,35,6.99
9214,2.6,6,Diesel,4895,Front-wheel Drive,32,28,30,7.31
9215,1.1,5,Diesel,4743,Front-wheel Drive,24,22,23,10.01
9216,2.3,4,Hybrid,4012,Front-wheel Drive,22,22,22,10.89
9217,3.1,5,Petrol,5313,Front-wheel Drive,16,35,24,9.15
9218,4.6,8,Petrol,3327,All-wheel Drive,14,44,27,8.81
9219,4.4,8,Petrol,3516,Front-wheel Drive,21,39,29,8.06
9220,1.5,6,Diesel,3743,All-wheel Drive,12,32,21,10.47
9221,1.4,4,Petrol,4617,All-wheel Drive,21,25,22,11.08
9222,3.4,6,Diesel,4830,Front-wheel Drive,14,20,16,15.61
9223,3.1,6,Petrol,2967,Front-wheel Drive,28,30,28,8.27
9224,2.1,5,Petrol,3934,Rear-wheel Drive,28,37,32,7.1
9225,4.6,4,Petrol,4196,Rear-wheel Drive,10,46,26,9.13
9226,4.7,8,Diesel,4623,All-wheel Drive,29,49,38,6.48
9227,2.6,4,Petrol,4516,Rear-wheel Drive,34,22,28,7.83
9228,4.6,4,Diesel,2134,All-wheel Drive,21,37,28,8.71
9229,2.5,4,Petrol,2819,Front-wheel Drive,31,49,39,6.06
9230,3.9,5,Petrol,2018,Rear-wheel Drive,31,30,30,7.01
9231,2.9,4,Petrol,2892,All-wheel Drive,15,45,28,8.14
9232,1.5,3,Diesel,4645,Front-wheel Drive,30,34,31,7.59
9233,4.7,6,Petrol,4733,All-wheel Drive,27,22,24,9.59
9234,2.8,6,Hybrid,4597,Rear-wheel Drive,30,31,30,7.97
9235,3.9,6,Petrol,2140,All-wheel Drive,25,49,35,6.73
9236,2.5,4,Petrol,4009,Front-wheel Drive,20,40,29,7.77
9237,1.1,5,Petrol,3323,Rear-wheel Drive,19,31,24,10.55
9238,1.4,3,Petrol,2405,All-wheel Drive,12,36,22,9.89
9239,3.0,4,Petrol,5782,Rear-wheel Drive,27,20,23,9.88
9240,3.8,4,Petrol,2499,Rear-wheel Drive,21,30,25,9.88
9241,2.3,6,Diesel,2034,Rear-wheel Drive,23,42,31,7.9
9242,3.8,4,Petrol,5714,Rear-wheel Drive,13,44,26,9.03
9243,3.8,3,Petrol,3762,Front-wheel Drive,19,34,25,10.18
9244,3.8,4,Petrol,5438,Rear-wheel Drive,34,28,31,7.19
9245,3.0,4,Petrol,2655,All-wheel Drive,16,26,20,12.14
9246,4.7,8,Petrol,3452,Front-wheel Drive,25,30,27,8.0
9247,3.0,8,Hybrid,2655,All-wheel Drive,18,46,30,7.76
9248,2.8,4,Diesel,5777,Front-wheel Drive,12,48,28,8.58
9249,1.8,4,Diesel,4405,Rear-wheel Drive,11,37,22,10.96
9250,2.2,4,Petrol,5920,Rear-wheel Drive,34,46,39,5.77
9251,1.2,6,Petrol,5749,Front-wheel Drive,15,42,27,8.11
9252,3.5,3,Petrol,2023,Front-wheel Drive,19,48,32,8.25
9253,2.0,4,Petrol,5029,All-wheel Drive,13,47,28,8.39
9254,2.2,4,Petrol,2433,Front-wheel Drive,13,44,26,8.55
9255,4.1,4,Petrol,4262,Front-wheel Drive,19,26,22,10.43
9256,2.3,3,Diesel,2363,All-wheel Drive,19,37,27,9.17
9257,2.0,4,Hybrid,4514,All-wheel Drive,22,34,27,9.31
9258,1.7,4,Petrol,2824,All-wheel Drive,15,35,24,9.5
9259,4.1,4,Diesel,4283,All-wheel Drive,16,34,24,10.79
9260,1.5,8,Diesel,3146,Front-wheel Drive,14,42,26,8.79
9261,2.8,4,Petrol,2567,Front-wheel Drive,24,49,35,6.42
9262,3.0,4,Hybrid,2597,All-wheel Drive,17,23,19,12.01
9263,3.7,8,Petrol,4512,All-wheel Drive,19,43,29,7.69
9264,3.5,6,Diesel,5905,Rear-wheel Drive,21,22,21,11.35
9265,4.2,4,Petrol,5149,All-wheel Drive,26,47,35,6.45
9266,1.2,5,Petrol,2603,All-wheel Drive,25,33,28,7.93
9267,2.2,3,Petrol,3356,Front-wheel Drive,10,40,23,10.01
9268,2.1,6,Diesel,3271,Front-wheel Drive,13,22,17,14.3
9269,1.6,8,Petrol,5685,Front-wheel Drive,17,42,28,7.4
9270,2.2,4,Petrol,3360,Rear-wheel Drive,33,35,33,7.43
9271,2.2,4,Petrol,4120,Front-wheel Drive,15,34,23,9.76
9272,3.1,4,Petrol,4877,Rear-wheel Drive,30,38,33,7.83
9273,3.7,5,Diesel,2743,Front-wheel Drive,19,29,23,11.12
9274,2.5,4,Diesel,5597,All-wheel Drive,27,40,32,7.21
9275,3.9,5,Diesel,3729,Front-wheel Drive,22,36,28,9.26
9276,2.3,3,Diesel,2233,Front-wheel Drive,14,23,18,12.69
9277,2.2,4,Hybrid,3211,Rear-wheel Drive,21,41,30,7.19
9278,3.2,4,Diesel,3300,Front-wheel Drive,30,37,33,6.3
9279,1.1,4,Hybrid,4466,Front-wheel Drive,27,41,33,6.36
9280,1.3,4,Petrol,5613,All-wheel Drive,17,29,22,10.7
9281,2.7,4,Petrol,4000,All-wheel Drive,23,42,31,7.01
9282,4.8,6,Hybrid,2422,Front-wheel Drive,24,35,28,9.66
9283,3.9,5,Diesel,4072,Front-wheel Drive,14,43,27,8.45
9284,1.4,6,Diesel,3451,Rear-wheel Drive,14,22,17,13.46
9285,4.4,4,Petrol,3210,Front-wheel Drive,26,31,28,8.12
9286,3.9,8,Diesel,3766,All-wheel Drive,22,45,32,7.57
9287,3.4,6,Diesel,4402,Rear-wheel Drive,26,46,35,6.99
9288,4.3,4,Petrol,5205,Front-wheel Drive,20,38,28,8.9
9289,2.6,3,Petrol,5202,All-wheel Drive,10,40,23,10.37
9290,1.9,4,Petrol,4159,Front-wheel Drive,33,22,28,9.07
9291,3.0,8,Hybrid,3902,Front-wheel Drive,22,28,24,9.82
9292,3.2,4,Diesel,2640,Front-wheel Drive,27,26,26,9.17
9293,3.2,4,Hybrid,3441,Front-wheel Drive,33,35,33,7.34
9294,3.3,4,Petrol,2576,All-wheel Drive,15,40,26,9.0
9295,4.8,6,Hybrid,2025,All-wheel Drive,22,40,30,7.85
9296,4.6,4,Petrol,2529,Front-wheel Drive,30,20,25,9.01
9297,4.5,4,Petrol,2931,Front-wheel Drive,31,44,36,5.81
9298,4.2,4,Petrol,5717,Rear-wheel Drive,29,49,38,6.81
9299,4.8,4,Hybrid,5786,Front-wheel Drive,20,34,26,8.96
9300,1.4,4,Petrol,3789,Rear-wheel Drive,28,21,24,9.39
9301,2.1,4,Petrol,2939,All-wheel Drive,29,35,31,7.74
9302,3.0,6,Petrol,3575,Front-wheel Drive,18,26,21,11.85
9303,4.4,6,Petrol,5101,All-wheel Drive,22,33,26,9.45
9304,3.0,6,Diesel,4637,Front-wheel Drive,24,42,32,7.83
9305,4.0,4,Petrol,3865,All-wheel Drive,33,21,27,8.22
9306,1.6,6,Diesel,4808,Front-wheel Drive,20,43,30,7.41
9307,2.0,4,Hybrid,3310,All-wheel Drive,33,49,40,5.61
9308,3.9,4,Petrol,3465,All-wheel Drive,25,43,33,7.37
9309,1.7,8,Diesel,5510,Front-wheel Drive,26,44,34,7.2
9310,2.4,6,Petrol,4211,Front-wheel Drive,14,37,24,9.84
9311,2.1,4,Hybrid,2334,All-wheel Drive,31,20,26,9.74
9312,2.4,6,Petrol,4461,All-wheel Drive,23,35,28,8.46
9313,3.8,8,Diesel,3583,Rear-wheel Drive,24,28,25,9.87
9314,2.5,5,Diesel,2589,Front-wheel Drive,18,49,31,6.66
9315,3.2,5,Petrol,4670,Front-wheel Drive,23,22,22,10.97
9316,1.4,6,Petrol,3366,Front-wheel Drive,19,45,30,8.92
9317,4.2,4,Petrol,5856,Front-wheel Drive,31,32,31,7.73
9318,2.5,4,Petrol,4330,All-wheel Drive,22,48,33,7.11
9319,3.6,6,Petrol,4411,Front-wheel Drive,26,21,23,10.35
9320,3.9,4,Hybrid,4301,All-wheel Drive,10,45,25,9.46
9321,1.8,4,Petrol,3470,Rear-wheel Drive,23,37,29,7.57
9322,4.5,4,Petrol,5709,Rear-wheel Drive,21,21,21,11.37
9323,3.5,4,Petrol,5469,Front-wheel Drive,16,27,20,11.53
9324,2.7,8,Petrol,2921,Rear-wheel Drive,12,22,16,14.62
9325,1.7,5,Petrol,2170,Rear-wheel Drive,32,36,33,6.79
9326,4.8,4,Hybrid,2202,Front-wheel Drive,30,43,35,7.07
9327,4.0,8,Diesel,4533,All-wheel Drive,10,21,14,16.12
9328,1.8,8,Petrol,3664,All-wheel Drive,33,25,29,7.93
9329,2.4,4,Petrol,2279,Front-wheel Drive,22,27,24,10.35
9330,4.2,8,Petrol,2403,Front-wheel Drive,34,45,38,6.71
9331,3.8,4,Diesel,5527,Front-wheel Drive,31,44,36,6.44
9332,4.1,4,Diesel,3031,All-wheel Drive,11,36,22,9.78
9333,2.8,4,Diesel,2797,Rear-wheel Drive,18,44,29,8.86
9334,3.9,5,Petrol,3405,All-wheel Drive,27,43,34,6.79
9335,2.5,4,Hybrid,4065,Front-wheel Drive,31,25,28,8.15
9336,1.8,5,Petrol,5573,All-wheel Drive,13,31,21,11.3
9337,3.5,5,Petrol,3868,All-wheel Drive,25,40,31,7.7
9338,4.9,3,Hybrid,3145,Rear-wheel Drive,15,35,24,9.68
9339,2.2,3,Petrol,5565,Front-wheel Drive,29,25,27,8.76
9340,2.8,4,Petrol,3149,All-wheel Drive,12,21,16,14.87
9341,3.7,4,Petrol,3902,Front-wheel Drive,20,46,31,6.97
9342,3.2,5,Petrol,3763,All-wheel Drive,33,22,28,8.1
9343,4.4,4,Petrol,2594,All-wheel Drive,14,28,20,12.14
9344,4.0,4,Petrol,3420,All-wheel Drive,10,38,22,11.35
9345,1.2,4,Petrol,2488,All-wheel Drive,17,48,30,8.33
9346,5.0,5,Diesel,4479,All-wheel Drive,28,29,28,8.09
9347,4.0,6,Petrol,4235,Front-wheel Drive,13,42,26,9.45
9348,4.5,8,Diesel,3177,Rear-wheel Drive,18,46,30,7.49
9349,3.6,6,Petrol,2123,All-wheel Drive,12,48,28,8.17
9350,4.4,4,Petrol,3928,All-wheel Drive,14,32,22,10.18
