HouseID,Price,SquareFeet,Bedrooms,Bathrooms,GarageSize,YearBuilt,LotSize,Stories,Fireplaces,Pool,Basement,RoofType,HeatingType,Cooling,Neighborhood,Condition,Renovated,DistanceToCityCenter,SchoolRating,Age
16710,743500.0,3688,3,3.7,1,1959,16036,2,1,1,0,Metal,ForcedAir,1,Suburban,Good,0,13.4,10,66
16711,458700.0,2280,6,1.1,1,1975,3791,1,0,0,1,Shingle,Radiant,1,Suburban,Poor,0,1.8,4,50
16712,345500.0,1406,3,1.8,1,1951,5682,1,2,0,1,Shingle,Baseboard,1,Urban,Very Good,0,11.4,10,74
16713,408400.0,1471,1,2.1,1,2019,8488,1,2,0,1,Flat,ForcedAir,1,Urban,Fair,0,27.4,9,6
16714,782800.0,4115,2,1.0,2,2010,11996,2,0,0,0,Tile,ForcedAir,1,Suburban,Good,1,14.1,1,15
16715,278100.0,816,4,2.1,3,2007,19618,3,1,1,1,Metal,Radiant,1,Suburban,Poor,0,26.7,2,18
16716,733100.0,3673,5,1.3,1,2000,3606,2,1,0,1,Tile,Radiant,1,Urban,Excellent,0,24.1,2,25
16717,715700.0,3394,6,2.6,0,1995,6970,1,2,0,1,Tile,HeatPump,0,Urban,Poor,0,11.7,1,30
16718,644800.0,3284,6,1.0,0,1952,17959,1,1,0,1,Metal,Radiant,1,Suburban,Fair,0,27.7,8,73
16719,399800.0,1415,3,1.8,0,2020,10185,1,0,0,0,Metal,ForcedAir,1,Urban,Good,0,6.4,5,5
16720,820700.0,4005,6,3.6,3,1999,10680,2,2,0,0,Flat,Radiant,0,Suburban,Fair,1,12.9,3,26
16721,726700.0,3649,2,1.6,3,1985,6079,1,2,0,1,Metal,Radiant,1,Urban,Good,0,17.4,9,40
16722,911900.0,4607,3,1.2,2,2001,9486,1,1,1,1,Shingle,Baseboard,1,Suburban,Excellent,1,21.0,5,24
16723,571100.0,2872,4,1.7,1,1993,4373,1,0,1,1,Tile,HeatPump,1,Suburban,Fair,0,23.9,2,32
16724,365800.0,1324,4,3.5,2,1963,8564,1,0,0,1,Metal,Radiant,0,Urban,Good,0,9.7,8,62
16725,876100.0,3973,6,2.8,2,2015,3996,2,0,0,1,Shingle,HeatPump,1,Urban,Fair,1,15.2,9,10
16726,507600.0,2273,1,2.8,1,1998,10985,1,0,0,1,Metal,Baseboard,0,Urban,Excellent,0,24.6,10,27
16727,707200.0,3225,4,1.0,2,2019,14846,1,1,0,0,Tile,Baseboard,1,Suburban,Excellent,0,11.6,7,6
16728,799700.0,4074,4,2.4,1,1976,19040,1,0,0,0,Flat,Radiant,1,Rural,Good,0,27.9,4,49
16729,850000.0,4138,4,1.8,1,2019,12058,2,0,0,1,Shingle,ForcedAir,1,Suburban,Very Good,0,10.2,6,6
16730,514200.0,2807,2,2.0,1,1951,12957,2,0,0,0,Flat,Radiant,1,Suburban,Fair,0,9.3,5,74
16731,707200.0,3212,5,2.8,0,1996,14214,1,0,1,1,Flat,Baseboard,1,Urban,Good,1,25.3,4,29
16732,667300.0,2951,5,3.6,3,2009,5349,2,0,0,1,Shingle,Baseboard,1,Urban,Good,1,27.3,1,16
16733,805600.0,3982,6,1.5,1,1959,6646,1,1,1,1,Flat,Radiant,0,Urban,Fair,1,9.1,6,66
16734,369800.0,1227,4,3.3,1,2010,19246,1,0,0,0,Metal,Baseboard,1,Suburban,Fair,0,25.8,4,15
16735,449100.0,1814,5,1.1,2,1989,17736,1,0,1,1,Shingle,HeatPump,1,Urban,Fair,0,15.7,9,36
16736,527800.0,2404,6,2.0,0,1954,18488,2,0,0,1,Tile,ForcedAir,1,Urban,Very Good,0,9.4,7,71
16737,402700.0,1669,4,1.7,2,1963,9537,3,0,0,1,Metal,ForcedAir,1,Suburban,Good,0,17.0,5,62
16738,727400.0,3527,5,3.7,2,2019,15922,2,0,0,1,Flat,Baseboard,1,Urban,Poor,0,24.1,3,6
16739,748700.0,3652,5,1.5,0,2016,19250,3,0,0,1,Flat,Radiant,0,Urban,Good,0,6.9,2,9
16740,511600.0,1685,6,2.7,2,1972,18685,2,2,0,1,Flat,Radiant,1,Suburban,Good,0,4.3,10,53
16741,706200.0,3408,3,1.5,2,2014,10988,3,2,1,0,Shingle,HeatPump,1,Urban,Fair,0,18.8,7,11
16742,543700.0,2073,6,2.4,1,1987,12715,1,2,0,1,Shingle,Baseboard,1,Urban,Excellent,0,4.0,6,38
16743,622000.0,2755,2,2.2,0,1963,8803,1,2,1,1,Flat,Baseboard,1,Urban,Excellent,0,19.8,4,62
16744,406000.0,1386,3,1.1,0,1968,19732,2,1,0,0,Metal,ForcedAir,1,Urban,Excellent,0,26.4,10,57
16745,308300.0,1000,3,3.5,0,1958,10475,1,1,0,1,Flat,ForcedAir,1,Suburban,Good,0,9.6,5,67
16746,846900.0,4417,5,3.3,2,1982,7077,1,1,0,1,Tile,Baseboard,0,Suburban,Good,0,23.8,9,43
16747,345700.0,1625,1,1.8,3,1982,10283,1,1,0,0,Shingle,HeatPump,1,Rural,Good,0,5.8,1,43
16748,326600.0,910,1,2.8,2,1994,11369,1,2,1,0,Tile,ForcedAir,1,Rural,Good,1,24.7,7,31
16749,774500.0,3711,2,2.1,3,1988,15873,2,2,0,0,Shingle,HeatPump,1,Suburban,Good,1,9.7,9,37
16750,878500.0,4699,4,3.3,0,1982,8124,1,1,0,1,Shingle,ForcedAir,1,Urban,Good,0,1.9,1,43
16751,375400.0,1707,5,3.1,2,1953,7032,1,0,0,1,Metal,Radiant,1,Urban,Poor,0,26.3,2,72
16752,791700.0,4515,2,1.3,3,1975,8004,1,0,0,1,Flat,Baseboard,1,Rural,Good,0,7.7,8,50
16753,804600.0,4489,3,3.5,0,1974,19367,1,1,0,0,Shingle,HeatPump,1,Rural,Fair,1,24.4,6,51
16754,374800.0,1354,5,1.5,2,1982,3237,1,0,1,1,Tile,Baseboard,1,Suburban,Excellent,0,22.6,2,43
16755,628900.0,2703,3,1.5,0,1967,14039,2,1,0,1,Shingle,Radiant,1,Rural,Very Good,0,28.0,10,58
16756,356400.0,906,2,3.2,3,1978,14566,3,1,0,0,Metal,Baseboard,1,Suburban,Very Good,1,2.2,8,47
16757,702300.0,4136,1,1.5,0,1957,9755,1,1,1,1,Shingle,Radiant,1,Urban,Excellent,0,4.0,5,68
16758,657700.0,3334,2,1.4,3,1998,18539,2,1,0,1,Shingle,Baseboard,1,Urban,Good,0,13.8,2,27
16759,672500.0,3026,6,2.0,2,2015,11878,2,1,0,1,Flat,Baseboard,1,Suburban,Poor,0,20.1,6,10
16760,830600.0,4093,5,3.5,3,2017,5352,1,0,0,1,Flat,HeatPump,1,Rural,Excellent,0,23.3,8,8
16761,590800.0,2193,5,1.5,0,2021,7059,1,1,0,1,Shingle,Baseboard,1,Suburban,Good,0,23.6,9,4
16762,696500.0,3484,4,2.0,0,1996,15928,1,1,0,1,Metal,Baseboard,1,Urban,Fair,1,21.6,3,29
16763,676100.0,3635,1,1.9,3,1988,7952,2,1,0,0,Flat,ForcedAir,1,Urban,Fair,0,15.9,5,37
16764,375600.0,966,5,2.1,1,2013,9000,1,2,0,0,Tile,Baseboard,1,Rural,Good,1,9.2,5,12
16765,663800.0,3510,1,3.1,0,1961,14650,2,1,0,1,Metal,HeatPump,1,Urban,Excellent,0,27.3,3,64
16766,787400.0,4424,5,2.2,0,1985,9309,1,0,0,0,Tile,ForcedAir,1,Urban,Good,0,7.1,3,40
16767,590600.0,3147,1,3.3,1,1963,5394,1,0,1,1,Tile,Baseboard,1,Suburban,Good,0,2.9,2,62
16768,630500.0,2204,6,2.9,3,2000,16320,1,2,0,0,Flat,Radiant,1,Suburban,Good,1,19.8,7,25
16769,491400.0,2325,2,2.1,0,2004,13363,1,1,0,0,Tile,Radiant,1,Suburban,Poor,1,18.4,1,21
16770,655700.0,3574,1,2.3,0,1977,16805,1,0,0,0,Shingle,ForcedAir,1,Urban,Good,0,23.7,7,48
16771,404600.0,1625,3,3.1,1,1992,9334,1,0,0,1,Metal,HeatPump,0,Urban,Good,1,29.0,4,33
16772,440700.0,1924,6,2.6,2,1969,16899,2,0,0,0,Shingle,HeatPump,1,Suburban,Good,0,19.4,5,56
16773,337500.0,1368,2,3.6,3,1962,16390,1,2,0,0,Flat,HeatPump,1,Rural,Good,0,26.8,6,63
16774,627800.0,2758,5,3.8,0,1995,16026,2,0,0,1,Metal,Radiant,1,Urban,Good,0,28.9,2,30
16775,902500.0,4539,5,3.2,2,1994,16207,1,1,0,0,Tile,Baseboard,0,Urban,Very Good,0,24.0,6,31
16776,568300.0,2909,4,4.0,0,1979,15586,1,0,0,0,Flat,HeatPump,0,Rural,Good,0,7.1,1,46
16777,1019900.0,4989,6,2.8,0,1997,13253,2,1,1,1,Shingle,ForcedAir,0,Suburban,Very Good,0,23.1,9,28
16778,867900.0,4894,3,1.1,2,1966,9902,2,1,0,0,Metal,Baseboard,1,Urban,Very Good,0,22.1,2,59
16779,718900.0,3730,6,2.5,1,1993,10858,1,1,0,1,Shingle,ForcedAir,1,Urban,Good,0,24.4,5,32
16780,476000.0,1563,4,1.7,3,2022,3894,2,2,1,1,Flat,ForcedAir,1,Urban,Excellent,1,19.0,1,3
16781,829300.0,4160,6,2.0,1,1992,19421,1,0,0,1,Metal,ForcedAir,1,Rural,Fair,0,17.4,5,33
16782,787100.0,4250,2,2.5,0,2013,11348,1,1,0,1,Metal,Radiant,1,Suburban,Very Good,0,4.2,2,12
16783,606100.0,2947,4,1.9,1,1950,17190,1,2,1,1,Flat,ForcedAir,1,Suburban,Fair,0,4.1,8,75
16784,801000.0,4195,2,1.9,0,1998,9727,2,1,0,0,Metal,ForcedAir,1,Suburban,Good,1,29.3,10,27
16785,822200.0,4519,4,2.2,0,1968,7529,2,0,0,0,Tile,Baseboard,1,Suburban,Very Good,0,6.7,3,57
16786,280100.0,1020,1,1.9,2,1961,12195,1,1,0,1,Metal,Baseboard,0,Suburban,Good,0,3.4,9,64
16787,530000.0,2661,2,1.5,2,1977,6649,2,0,1,1,Metal,ForcedAir,1,Suburban,Good,1,14.4,3,48
16788,675300.0,3414,2,3.3,1,1980,8502,3,0,0,0,Metal,HeatPump,1,Suburban,Good,0,27.4,6,45
16789,433800.0,1821,1,2.2,2,2009,8180,1,0,0,1,Metal,Baseboard,1,Suburban,Poor,0,17.0,7,16
16790,312800.0,909,1,3.5,0,2002,15421,1,0,0,1,Metal,ForcedAir,1,Urban,Very Good,0,14.5,2,23
16791,838400.0,4648,3,3.6,1,2002,14775,2,0,0,1,Metal,ForcedAir,1,Suburban,Fair,0,25.5,4,23
16792,432300.0,1498,1,3.3,2,1960,7019,1,1,0,0,Shingle,Baseboard,1,Suburban,Very Good,1,26.4,10,65
16793,312900.0,907,4,2.2,1,1961,7544,2,0,0,1,Tile,ForcedAir,1,Urban,Good,0,17.1,5,64
16794,355700.0,1188,1,3.2,3,2007,18189,2,2,0,0,Tile,ForcedAir,1,Urban,Excellent,0,25.8,2,18
16795,317400.0,1224,1,1.5,1,1996,3092,2,0,0,0,Shingle,ForcedAir,1,Rural,Good,0,9.4,2,29
16796,714000.0,3294,2,3.0,3,2012,17475,3,1,0,1,Metal,HeatPump,0,Suburban,Good,0,4.0,9,13
16797,685900.0,3765,2,2.2,0,1958,7081,1,2,0,0,Shingle,ForcedAir,1,Rural,Good,1,16.1,6,67
16798,723400.0,3503,6,3.0,1,1963,13526,1,1,0,1,Metal,ForcedAir,1,Rural,Excellent,0,14.4,5,62
16799,629800.0,2799,1,3.3,0,2016,16201,2,2,0,0,Flat,HeatPump,1,Suburban,Good,1,15.9,6,9
16800,832300.0,4375,3,2.7,0,1956,12017,3,2,1,1,Tile,ForcedAir,1,Urban,Very Good,0,2.4,5,69
16801,507500.0,2327,2,2.9,1,1955,9234,1,1,0,1,Shingle,Baseboard,1,Suburban,Good,1,3.0,7,70
16802,841000.0,4853,4,1.6,2,1984,13718,1,0,0,0,Flat,ForcedAir,1,Urban,Poor,0,3.9,7,41
16803,664500.0,2826,6,2.8,2,2004,12395,1,1,0,1,Tile,Radiant,1,Suburban,Very Good,0,14.0,7,21
16804,637900.0,3168,4,2.4,1,1977,13308,1,0,0,1,Flat,HeatPump,1,Urban,Good,0,23.9,8,48
16805,720400.0,3566,1,2.3,3,1972,15243,1,2,0,1,Shingle,HeatPump,1,Rural,Fair,1,4.9,6,53
16806,573800.0,2655,1,2.2,0,1959,13790,1,2,0,1,Metal,Baseboard,1,Suburban,Good,1,12.7,9,66
16807,388200.0,1246,3,1.9,3,2003,19846,2,1,0,1,Flat,Radiant,1,Rural,Very Good,0,10.0,9,22
16808,550100.0,2397,1,1.9,0,2011,3336,2,1,0,1,Flat,Baseboard,1,Urban,Fair,0,11.7,10,14
16809,306800.0,1009,6,3.1,1,1964,9396,2,0,0,1,Metal,Baseboard,1,Urban,Fair,0,1.3,2,61
16810,371600.0,1648,5,2.7,1,1963,3276,1,2,0,0,Metal,HeatPump,1,Urban,Poor,0,17.2,2,62
16811,485100.0,2451,5,1.1,2,1960,8899,2,0,0,1,Flat,Baseboard,1,Suburban,Good,0,18.4,2,65
16812,625100.0,2716,1,1.1,0,2004,10387,1,0,0,1,Flat,Radiant,1,Urban,Fair,1,7.4,10,21
16813,814100.0,4329,6,2.7,0,1967,12194,1,0,0,1,Metal,HeatPump,1,Rural,Fair,0,6.5,5,58
16814,558200.0,2718,5,3.5,3,1975,8365,2,1,0,0,Flat,HeatPump,1,Urban,Fair,1,10.2,6,50
16815,422300.0,1376,4,1.1,1,1996,5061,2,0,1,1,Tile,Baseboard,1,Urban,Fair,1,27.8,4,29
16816,416400.0,1488,6,2.5,0,1989,11740,1,2,0,0,Metal,HeatPump,1,Suburban,Very Good,0,2.4,4,36
16817,488200.0,1589,6,3.6,1,1992,15664,1,1,0,0,Shingle,HeatPump,1,Suburban,Good,1,8.8,1,33
16818,465200.0,2155,1,1.0,0,2014,6931,1,1,0,1,Metal,HeatPump,1,Suburban,Good,1,4.4,1,11
16819,490500.0,2487,4,1.8,3,1952,3013,1,1,0,0,Metal,ForcedAir,1,Urban,Poor,0,25.8,2,73
16820,271600.0,1149,4,3.8,2,1968,12002,1,1,0,0,Metal,Radiant,1,Suburban,Poor,1,24.9,1,57
16821,702300.0,3517,5,1.2,0,1960,6652,2,1,0,1,Metal,ForcedAir,1,Urban,Fair,1,6.6,10,65
16822,812300.0,4339,3,2.8,1,2002,9158,2,0,0,1,Flat,ForcedAir,0,Suburban,Excellent,0,1.1,7,23
16823,445500.0,1929,4,2.5,3,1963,14407,1,2,0,1,Flat,Baseboard,1,Urban,Good,1,19.0,1,62
16824,402800.0,1790,5,1.5,1,1993,18208,1,0,0,1,Tile,Radiant,1,Urban,Fair,0,4.7,2,32
16825,547400.0,2673,3,1.1,0,2000,11064,1,2,0,1,Tile,ForcedAir,1,Suburban,Good,0,20.5,6,25
16826,930100.0,4941,6,2.5,2,1981,7959,2,0,0,0,Shingle,HeatPump,1,Urban,Fair,1,2.4,1,44
16827,593800.0,2176,5,3.2,3,1992,19523,1,0,0,1,Shingle,Baseboard,1,Urban,Excellent,1,6.7,5,33
16828,468100.0,2026,5,1.5,2,1982,11837,2,1,0,1,Flat,Baseboard,1,Suburban,Fair,1,19.7,3,43
16829,379000.0,1363,1,3.1,2,1955,6050,1,2,1,1,Shingle,Radiant,1,Suburban,Excellent,0,20.7,2,70
16830,747300.0,3687,6,2.6,1,1979,3352,3,1,0,1,Metal,Radiant,1,Suburban,Fair,0,4.2,2,46
16831,472600.0,2140,6,2.1,1,1979,15693,2,2,0,1,Flat,HeatPump,0,Suburban,Fair,0,12.1,5,46
16832,881400.0,4537,2,3.0,3,2022,6149,2,1,0,0,Tile,ForcedAir,1,Urban,Good,1,8.3,8,3
16833,472100.0,2237,3,1.6,2,1955,10747,1,2,0,1,Metal,Radiant,0,Urban,Fair,0,19.4,3,70
16834,367100.0,894,5,2.4,0,2019,10642,1,0,0,1,Tile,Radiant,1,Urban,Excellent,0,2.9,8,6
16835,808700.0,4096,4,2.6,0,1951,3370,1,1,1,1,Tile,Baseboard,1,Urban,Very Good,0,21.5,6,74
16836,397500.0,1748,4,2.4,0,1951,4337,2,1,1,1,Shingle,Baseboard,1,Urban,Excellent,0,11.3,1,74
16837,677600.0,3492,2,2.2,0,1959,7942,1,1,1,0,Metal,Baseboard,1,Suburban,Good,1,7.2,7,66
16838,982100.0,4961,3,3.2,1,2010,6343,2,2,1,1,Metal,Radiant,1,Rural,Excellent,0,19.3,9,15
16839,799600.0,4081,1,3.0,2,1950,2175,1,2,1,1,Flat,ForcedAir,0,Urban,Good,1,18.0,10,75
16840,524700.0,2297,3,2.9,2,1983,4942,2,1,0,1,Tile,Baseboard,1,Urban,Excellent,0,3.8,4,42
16841,774100.0,3531,4,3.7,3,1985,8755,1,0,0,1,Flat,Baseboard,1,Urban,Excellent,1,21.8,2,40
16842,740100.0,3543,4,4.0,0,1989,3372,1,0,0,1,Shingle,Radiant,1,Suburban,Very Good,1,26.3,6,36
16843,683200.0,3681,1,2.7,2,1969,9660,1,2,0,1,Shingle,ForcedAir,0,Urban,Excellent,0,8.3,5,56
16844,267000.0,1001,1,2.0,1,2005,10414,2,2,0,0,Metal,ForcedAir,1,Suburban,Good,0,5.9,1,20
16845,529500.0,2298,4,3.3,3,1966,14711,2,1,1,1,Metal,HeatPump,1,Rural,Very Good,0,5.7,1,59
16846,780000.0,3886,5,1.4,0,2009,17999,2,1,0,1,Tile,Baseboard,0,Suburban,Fair,0,12.7,6,16
16847,800000.0,3913,5,2.5,3,1988,14976,3,1,0,1,Metal,ForcedAir,1,Urban,Fair,0,6.8,4,37
16848,644200.0,3390,1,2.6,2,1954,7072,3,0,0,1,Tile,Baseboard,1,Suburban,Good,0,13.3,3,71
16849,640300.0,2748,6,4.0,1,2014,5204,2,2,0,1,Flat,ForcedAir,1,Urban,Good,0,23.8,5,11
16850,797300.0,4404,5,4.0,2,1967,6897,1,1,0,0,Tile,HeatPump,1,Suburban,Very Good,0,25.6,3,58
16851,879600.0,4763,1,3.4,3,2018,14440,1,1,0,0,Tile,Radiant,0,Urban,Good,1,13.1,1,7
16852,455800.0,1493,3,2.4,1,2011,7975,1,1,1,0,Tile,ForcedAir,1,Urban,Good,0,13.5,10,14
16853,598200.0,2519,3,2.6,2,2020,14455,1,1,1,1,Metal,Radiant,1,Urban,Good,0,21.1,5,5
16854,870900.0,4733,3,2.0,2,1963,11617,1,2,1,0,Tile,Baseboard,1,Rural,Excellent,0,2.7,3,62
16855,810200.0,4532,1,3.5,1,1956,9518,1,0,1,1,Flat,Radiant,1,Urban,Fair,0,10.4,2,69
16856,684400.0,3459,1,3.2,2,1966,6481,1,2,0,0,Flat,Baseboard,1,Suburban,Excellent,0,23.2,9,59
16857,538300.0,2521,5,3.3,0,1962,14053,3,1,0,1,Metal,ForcedAir,1,Rural,Good,0,17.8,3,63
16858,937400.0,4851,5,1.4,2,1973,3132,1,0,0,1,Metal,ForcedAir,1,Urban,Very Good,1,11.2,1,52
16859,698700.0,3091,5,2.2,3,2012,18522,1,2,0,1,Tile,Radiant,0,Urban,Poor,0,22.5,10,13
16860,860300.0,4999,2,2.6,2,1961,3603,1,1,0,1,Flat,HeatPump,1,Rural,Good,0,17.3,3,64
16861,677800.0,3498,1,1.4,1,1967,13643,2,2,0,1,Tile,ForcedAir,0,Urban,Very Good,0,21.7,4,58
16862,805900.0,4174,6,2.1,0,1972,10759,1,1,1,0,Shingle,Radiant,1,Rural,Poor,0,13.2,5,53
16863,415900.0,1810,3,1.3,2,1971,8255,2,0,0,0,Metal,HeatPump,1,Urban,Good,1,24.2,10,54
16864,432700.0,1841,3,3.9,2,1974,5068,1,1,0,1,Metal,ForcedAir,1,Rural,Good,0,21.4,5,51
16865,580700.0,2357,2,3.3,3,1993,4799,1,0,0,1,Shingle,Radiant,1,Urban,Excellent,1,14.1,2,32
16866,432000.0,2007,2,2.9,3,1974,14399,1,0,1,1,Tile,ForcedAir,1,Urban,Fair,1,22.0,1,51
16867,544900.0,2480,3,1.6,2,1970,4614,3,0,1,1,Tile,ForcedAir,1,Suburban,Good,0,22.6,8,55
16868,783900.0,4421,1,2.0,3,1978,8669,1,1,0,1,Shingle,ForcedAir,1,Suburban,Good,0,9.2,5,47
16869,861700.0,4152,3,1.4,2,2009,4014,2,0,0,0,Shingle,Radiant,1,Suburban,Very Good,0,11.1,9,16
16870,475200.0,2478,3,2.6,1,1957,9673,1,2,0,0,Metal,Radiant,1,Suburban,Fair,1,2.2,5,68
16871,836700.0,4396,6,3.5,2,1954,2446,3,2,0,1,Shingle,ForcedAir,1,Urban,Good,0,8.0,5,71
16872,698200.0,3545,2,1.1,1,2015,4688,1,2,1,1,Flat,Radiant,1,Rural,Poor,0,27.9,3,10
16873,854100.0,4345,2,1.3,0,2001,19095,1,2,0,1,Shingle,Baseboard,0,Urban,Good,0,24.3,9,24
16874,765500.0,3793,5,1.7,1,1972,2884,1,2,0,0,Shingle,HeatPump,1,Urban,Poor,1,1.8,8,53
16875,422300.0,1580,2,3.1,0,1951,12735,1,1,0,1,Tile,Baseboard,1,Urban,Excellent,1,7.4,7,74
16876,468600.0,1745,6,3.7,0,1998,5810,1,2,0,1,Shingle,Radiant,0,Suburban,Good,0,15.9,2,27
16877,855500.0,4228,6,3.3,0,1989,10908,1,0,0,1,Tile,Radiant,1,Rural,Good,1,13.6,5,36
16878,834000.0,3898,3,2.6,3,2010,8223,2,0,0,1,Tile,ForcedAir,1,Suburban,Excellent,1,23.9,9,15
16879,414100.0,1347,6,1.3,2,1980,2988,2,1,1,1,Flat,ForcedAir,1,Suburban,Fair,0,15.1,8,45
16880,649200.0,3007,5,3.3,1,1956,17993,3,0,0,0,Tile,ForcedAir,1,Rural,Good,0,13.9,8,69
16881,746100.0,3784,3,1.3,0,1974,9600,1,2,1,1,Shingle,ForcedAir,1,Suburban,Fair,1,7.4,1,51
16882,676800.0,3390,1,2.0,1,2007,3418,3,1,0,1,Tile,ForcedAir,1,Urban,Excellent,0,9.8,10,18
16883,664200.0,2974,1,1.9,0,2010,18262,1,2,0,1,Metal,HeatPump,0,Suburban,Very Good,1,7.3,8,15
16884,599100.0,2597,2,2.1,3,2021,8731,1,2,0,1,Metal,HeatPump,1,Suburban,Good,0,29.0,4,4
16885,546000.0,2680,5,2.0,0,1963,13535,1,1,0,1,Metal,Baseboard,1,Urban,Very Good,0,23.7,9,62
16886,802800.0,3856,6,3.3,0,1955,16941,2,0,0,0,Tile,ForcedAir,1,Suburban,Very Good,0,7.6,8,70
16887,568900.0,3057,4,1.5,2,1972,2864,1,2,0,0,Metal,ForcedAir,1,Suburban,Good,0,8.6,1,53
16888,620100.0,2997,1,3.5,1,1985,19595,3,0,0,0,Shingle,ForcedAir,0,Suburban,Good,0,18.2,5,40
16889,339200.0,830,6,3.6,2,2016,7409,2,0,1,1,Tile,ForcedAir,1,Urban,Good,0,11.9,5,9
16890,393800.0,1411,1,2.5,3,1994,15071,2,2,1,1,Shingle,HeatPump,1,Suburban,Fair,0,8.9,2,31
16891,718400.0,3810,1,1.3,1,1993,9346,1,1,0,1,Metal,HeatPump,1,Suburban,Fair,1,4.6,8,32
16892,675000.0,3712,1,2.7,3,1958,5948,1,1,0,1,Tile,ForcedAir,1,Urban,Good,1,1.7,4,67
16893,856800.0,4602,2,3.5,0,2018,5039,2,1,0,0,Flat,HeatPump,1,Urban,Fair,0,2.6,5,7
16894,672900.0,3612,5,1.9,3,1961,19773,1,0,0,1,Flat,ForcedAir,1,Suburban,Poor,0,25.0,3,64
16895,398000.0,1482,1,3.5,1,2014,16700,2,2,0,1,Metal,Radiant,1,Urban,Very Good,0,3.5,9,11
16896,417200.0,1056,6,3.0,1,2005,13261,1,1,0,1,Flat,Baseboard,1,Urban,Good,1,1.4,10,20
16897,504200.0,1739,6,4.0,1,1970,9630,2,2,1,1,Flat,Baseboard,1,Urban,Good,1,15.7,4,55
16898,764700.0,3694,2,3.5,2,2011,18474,2,1,0,0,Shingle,HeatPump,1,Suburban,Good,0,13.8,3,14
16899,751000.0,3985,5,1.6,0,1970,4965,2,0,0,1,Flat,ForcedAir,1,Suburban,Good,0,16.7,3,55
16900,376200.0,1576,5,2.3,1,1951,7911,2,0,0,1,Tile,ForcedAir,1,Urban,Good,0,24.4,3,74
16901,618200.0,3532,4,1.3,3,1957,12445,1,0,0,1,Flat,Baseboard,1,Rural,Good,0,4.5,2,68
16902,357200.0,1531,3,1.2,3,1961,2400,1,2,0,1,Metal,ForcedAir,1,Suburban,Good,0,23.3,2,64
16903,619000.0,2842,1,3.1,3,1971,5510,2,1,0,1,Flat,Radiant,1,Suburban,Excellent,1,6.8,8,54
16904,421400.0,1769,2,3.7,1,1998,18699,1,1,1,0,Metal,Baseboard,0,Suburban,Poor,0,7.1,9,27
16905,303600.0,902,5,3.9,1,1958,9148,1,2,0,1,Shingle,Radiant,0,Suburban,Good,0,6.7,8,67
16906,436700.0,1883,4,1.8,3,1993,11650,2,0,0,1,Flat,HeatPump,1,Urban,Poor,0,12.2,4,32
16907,732100.0,3870,3,1.6,3,1987,11230,1,0,1,0,Metal,HeatPump,1,Rural,Very Good,0,17.2,1,38
16908,868000.0,4548,5,2.7,0,1952,17117,1,1,0,1,Metal,HeatPump,1,Suburban,Very Good,0,7.3,10,73
16909,406100.0,1171,5,1.6,1,2017,5210,2,2,0,1,Flat,ForcedAir,0,Suburban,Very Good,1,17.1,8,8
16910,299800.0,1478,1,1.9,3,1951,4866,3,2,0,1,Shingle,HeatPump,1,Suburban,Fair,0,5.2,5,74
16911,344200.0,1001,3,3.5,1,1952,15016,3,1,1,1,Flat,Radiant,1,Urban,Good,1,4.1,10,73
16912,290400.0,888,3,3.4,0,1964,17860,1,0,0,1,Metal,HeatPump,1,Suburban,Excellent,1,27.6,3,61
16913,628000.0,2796,2,3.7,2,1999,2910,2,2,0,1,Flat,Baseboard,1,Suburban,Fair,0,3.1,6,26
16914,320900.0,987,4,2.4,1,1975,19227,2,1,0,1,Shingle,ForcedAir,1,Urban,Good,0,26.6,7,50
16915,555000.0,2354,6,2.7,1,1957,7706,2,2,0,1,Shingle,Baseboard,1,Urban,Good,0,10.1,8,68
16916,321400.0,1029,2,3.3,0,2002,16922,1,2,0,1,Shingle,HeatPump,1,Urban,Excellent,0,13.1,1,23
16917,826500.0,4352,4,1.7,1,1954,4624,1,1,0,0,Metal,ForcedAir,1,Urban,Excellent,0,10.8,8,71
16918,361500.0,854,2,3.5,3,2021,17002,2,2,0,1,Tile,Baseboard,1,Rural,Good,1,2.0,2,4
16919,929400.0,4831,4,1.1,0,1995,16763,1,2,1,1,Flat,ForcedAir,1,Urban,Very Good,0,28.5,5,30
16920,530700.0,1923,6,3.4,2,1988,11339,2,2,0,0,Metal,ForcedAir,1,Urban,Good,0,25.3,5,37
16921,774400.0,3940,1,3.3,0,1981,13827,2,1,0,1,Metal,ForcedAir,1,Rural,Very Good,0,13.6,9,44
16922,813200.0,4170,4,1.9,3,2009,8200,2,0,0,0,Shingle,HeatPump,1,Suburban,Good,0,10.3,7,16
16923,614000.0,2352,6,3.2,1,2021,3034,1,0,0,1,Tile,ForcedAir,1,Suburban,Very Good,1,17.6,4,4
16924,262800.0,915,2,1.6,0,1966,6681,1,0,0,1,Flat,Radiant,0,Urban,Fair,0,6.4,9,59
16925,850200.0,4413,3,2.7,3,1972,8692,1,2,0,0,Metal,Radiant,0,Suburban,Good,0,27.6,10,53
16926,758200.0,3410,5,3.1,3,2006,19351,1,0,0,1,Metal,Radiant,1,Urban,Good,1,18.7,8,19
16927,381400.0,1159,6,3.1,3,1993,4703,1,2,1,0,Metal,Baseboard,1,Rural,Very Good,0,3.0,5,32
